Stanford,EE,EE 236C,Lasers,Spr,3,"Atomic systems, spontaneous emission, stimulated emission, amplification. Three- and four-level systems, rate equations, pumping schemes. Laser principles, conditions for steady-state oscillation. Transverse and longitudinal mode control and tuning. Exemplary laser systems: gas (HeNe), solid state (Nd:YAG, Ti:sapphire) and semiconductors. Elements of laser dynamics and noise. Formerly  EE231. Prerequisites:  EE 236B and familiarity with modern physics and semiconductor physics. Recommended:  EE 216 and  EE 223 (either may be taken concurrently).",,,,,
Stanford,EE,EE 242,Electromagnetic Waves,Win,3,"Continuation of 142. Maxwell's equations. Plane waves in lossless and lossy media. Skin effect. Flow of electromagnetic power (Poynting's theorem). Reflection and refraction of waves at planar boundaries. Snell's law and total internal reflection. Reflection and refraction from lossy media. Guided waves. Parallel-plate and dielectric-slab waveguides. Hollow wave-guides, cavity resonators, microstrip waveguides, optical fibers. Interaction of fields with matter and particles. Antennas and radiation of electromagnetic energy. Prerequisites:  EE 142 or  PHYSICS 120.",,,,,
Stanford,EE,EE 243,Semiconductor Optoelectronic Devices,Win,3,"Semiconductor physics and optical processes in semiconductors. Operating principles and practical device features of semiconductor optoelectronic materials and heterostructures. Devices include: optical detectors (p-i-n, avalanche, and MSM); light emitting diodes; electroabsorptive modulators (Franz-Keldysh and QCSE), electrorefractive (directional couplers, Mach-Zehnder), switches (SEEDs); and lasers (waveguide and vertical cavity surface emitting). Prerequisites: semiconductor devices and solid state physics such as  EE 216 or equivalent.",,,,,
Stanford,EE,EE 247,Introduction to Optical Fiber Communications,not given this year,3,"Fibers: single- and multi-mode, attenuation, modal dispersion, group-velocity dispersion, polarization-mode dispersion. Nonlinear effects in fibers: Raman, Brillouin, Kerr. Self- and cross-phase modulation, four-wave mixing. Sources: light-emitting diodes, laser diodes, transverse and longitudinal mode control, modulation, chirp, linewidth, intensity noise. Modulators: electro-optic, electro-absorption. Photodiodes: p-i-n, avalanche, responsivity, capacitance, transit time. Receivers: high-impedance, transimpedance, bandwidth, noise. Digital intensity modulation formats: non-return-to-zero, return-to-zero. Receiver performance: Q factor, bit-error ratio, sensitivity, quantum limit. Sensitivity degradations: extinction ratio, intensity noise, jitter, dispersion. Wavelength-division multiplexing. System architectures: local-area, access, metropolitan-area, long-haul. Prerequisites:  EE 102A and  EE 142.",,,,,
Stanford,EE,EE 251,High-Frequency Circuit Design Laboratory,Aut,3,"Students will study the theory of operation of instruments such as the time-domain reflectometer, sampling oscilloscope and vector network analyzer. They will build on that theoretical foundation by designing, constructing and characterizing numerous wireless building blocks in the upper-UHF range (e.g., up to about 500MHz), in a running series of laboratory exercises that conclude in a final project. Examples include impedance-matching and coupling structures, filters, narrowband and broadband amplifiers, mixers/modulators, and voltage-controlled oscillators. Prerequisite:  EE 114 or  EE 214A.",,,,,
Stanford,EE,EE 252,Antennas,Win,3,"This course aims to cover the theory, simulation, and hands-on experiment in antenna design. Topics include: basic parameters to describe the performance and characteristics of an antenna, link budget analyses, solving the fields from a Hertizian dipole, duality, equivalence principle, reciprocity, linear wire antenna, circular loop antenna, antenna array, slot and patch antennas, helical antennas, wideband antennas, size reduction techniques, wideband small antennas, and circularly polarized (CP) small antennas. Students will learn to use a commercial electromagnetic stimulator in lab sessions. A final project is designed to solve a research antenna design problem in biomedical area or wireless communications. Prerequisite:  EE 142 or  Physics 120 or equivalent. Enrollment capacity limited to 25 students.",,,,,
Stanford,EE,EE 253,Power Electronics (EE 153),Win,3-4,"Addressing the energy challenges of today and the environmental challenges of the future will require efficient energy conversion techniques. This course will discuss the circuits used to efficiently convert ac power to dc power, dc power from one voltage level to another, and dc power to ac power. The components used in these circuits (e.g., diodes, transistors, capacitors, inductors) will also be covered in detail to highlight their behavior in a practical implementation. A lab will be held with the class where students will obtain hands on experience with power electronic circuits. Formerly  EE 292J. Prerequisite:  EE 101B.",,,,,
Stanford,EE,EE 254,Advanced Topics in Power Electronics,not given this year,3,"In this course, we will study the practical issues related to the practical design of power electronic converters. We will also explore the trade-offs involved in selecting among the different circuits used to convert ac to dc, dc to ac and back to dc over a wide range of power levels suitable for different applications. In Advanced Topics in Power Electronic, as a multidisciplinary field, we will discuss power electronics circuits, extraction of transfer functions in Continuous and discontinuous conduction mode, voltage and current control of power converters, design of input/output filters to meet Electro Magnetic Interference specifications, layout of power electronics circuits and put this knowledge in a very practical context. Prerequisites:  EE 153/253.",,,,,
Stanford,EE,EE 255,Green Electronics (EE 155),Aut,4,"Many green technologies including hybrid cars, photovoltaic energy systems, efficient power supplies, and energy-conserving control systems have at their heart intelligent, high-power electronics. This course examines this technology and uses green-tech examples to teach the engineering principles of modeling, optimization, analysis, simulation, and design. Topics include power converter topologies, periodic steady-state analysis, control, motors and drives, photovol-taic systems, and design of magnetic components. The course involves a hands-on laboratory and a substantial final project. Formerly  EE 152. Required:  EE101B,  EE102A,  EE108. Recommended: ENGR40 or  EE122A.",,,,,
Stanford,EE,EE 256,Numerical Electromagnetics,not given this year,3,Principles and applications of numerical techniques for solving practical problems of electromagnetics. Finite-difference time-domain (FDTD) method and finite-difference frequency-domain (FDFD) method for solving Maxwell's equations. Numerical analysis of stability. Perfectly matched layer (PML) absorbing boundaries. Total-field/scattered-field (TF/SF) method. Waveguide mode analysis. Bloch boundary conditions. The course requires programming and the use of MATLAB or other equivalent tools. Prerequisite:  EE 242 or equivalent.,,,,,
Stanford,EE,EE 261,The Fourier Transform and Its Applications,"Aut, Spr, Sum",3,"The Fourier transform as a tool for solving physical problems. Fourier series, the Fourier transform of continuous and discrete signals and its properties. The Dirac delta, distributions, and generalized transforms. Convolutions and correlations and applications; probability distributions, sampling theory, filters, and analysis of linear systems. The discrete Fourier transform and the FFT algorithm. Multidimensional Fourier transform and use in imaging. Further applications to optics, crystallography. Emphasis is on relating the theoretical principles to solving practical engineering and science problems. Prerequisites: Math through ODEs, basic linear algebra, Comfort with sums and discrete signals, Fourier series at the level of 102A","Math through ODEs, basic linear algebra, Comfort with sums and discrete signals, Fourier series at the level of 102A",,,,
Stanford,EE,EE 262,Two-Dimensional Imaging,not given this year,3,"Time and frequency representations, two-dimensional auto- and cross-correlation, Fourier spectra, diffraction and antennas, coordinate systems and the Hankel and Abel transforms, line integrals, impulses and sampling, restoration in the presence of noise, reconstruction and tomography, imaging radar. Tomographic reconstruction using projection-slice and layergarm methods. Students create software to form images using these techniques with actual data. Final project consists of design and simulation of an advanced imaging system. Prerequisite:  EE261. Recommended:  EE278,  EE279.",,,,,
Stanford,EE,EE 263,Introduction to Linear Dynamical Systems (CME 263),"Aut, Sum",3,"Applied linear algebra and linear dynamical systems with applications to circuits, signal processing, communications, and control systems. Topics: least-squares approximations of over-determined equations, and least-norm solutions of underdetermined equations. Symmetric matrices, matrix norm, and singular-value decomposition. Eigenvalues, left and right eigenvectors, with dynamical interpretation. Matrix exponential, stability, and asymptotic behavior. Multi-input/multi-output systems, impulse and step matrices; convolution and transfer-matrix descriptions. Control, reachability, and state transfer; observability and least-squares state estimation. Prerequisites: linear algebra and matrices as in EE103 or  MATH104; ordinary differential equations and Laplace transforms as in  CME 102 or  EE102B.",,,,,
Stanford,EE,EE 264,Digital Signal Processing,"Win, Sum",3-4,"Digital signal processing (DSP) techniques and design of DSP applications. Topics include: discrete-time random signals; sampling and multi-rate systems; oversampling and quantization in A-to-D conversion; properties of LTI systems; quantization in fixed-point implementations of filters; digital filter design; discrete Fourier Transform and FFT; and spectrum analysis using the DFT. In the design part of the course, students develop basic DSP applications on an embedded processing platform. The 4-unit version of the course, which meets the EE design requirement, adds a final 4-week project and report. See  ee264.stanford.edu for more information. Prerequisite:  EE 102A and  EE 102B or equivalent, basic programming skills (Matlab and C++)",,,,,
Stanford,EE,EE 264W,Digital Signal Processing (WIM),Win,5,"Writing in the Major (WIM) version of the 4-unit  EE 264 theory + lab/project course. This course also meets the EE design requirement. Digital signal processing (DSP) techniques and design of DSP applications. Topics include: discrete-time random signals; sampling and multi-rate systems; oversampling and quantization in A-to-D conversion; properties of LTI systems; quantization in fixed-point implementations of filters; digital filter design; discrete Fourier Transform and FFT; and spectrum analysis using the DFT. In the design part of the course, students complete basic labs and a 4 week final project and report. See  ee264.stanford.edu for more information. Prerequisite:  EE 102A and  EE 102B or equivalent, basic programming skills (Matlab and C++)",,,,,
Stanford,EE,EE 266,Introduction to Stochastic Control with Applications (MS&E 251),Spr,3,"Focuses on conceptual foundation and algorithmic methodology of Dynamic Programming and Stochastic Control with applications to engineering, operations research, management science and other fields. Elaborates on the concept of probing, learning and control of stochastic systems, and addresses the practical application of the concept and methodology through the use of approximations. Prerequisites: 201, 221, or equivalents.","201, 221, or equivalents.",,,,
Stanford,EE,EE 267,Virtual Reality,Spr,3-4,"OpenGL, real-time rendering, 3D display systems, display optics & electronics, IMUs and sensors, tracking, haptics, rendering pipeline, multimodal human perception and depth perception, stereo rendering, presence. Emphasis on VR technology. Hands-on programming assignments. The 3-unit version requires a final programming assignment in which you create your own virtual environment. The 4-unit version requires a final course project and written report in lieu of the final assignment. Prerequisites: Strong programming skills,  EE 103 or equivalent. Helpful: basic computer graphics / OpenGL.",,,,,
Stanford,EE,EE 271,Introduction to VLSI Systems,Win,3,"Provides a quick introduction to MOS transistors and IC fabrication and then creates abstractions to allow you to create and reason about complex digital systems. It uses a switch resistor model of a transistor, uses it to model gates, and then shows how gates and physical layout can be synthesized from Verilog or SystemVerilog descriptions. Most of the class will be spent on providing techniques to create designs that can be validated, are low power, provide good performance, and can be completed in finite time. Prerequisites: 101A, 108A and 108B; familiarity with transistors, logic design, Verilog and digital system organization","101A, 108A and 108B; familiarity with transistors, logic design, Verilog and digital system organization",,,,
Stanford,EE,EE 273,Digital Systems Engineering,Spr,3,"Electrical issues in the design of high-performance digital systems, including signaling, timing, synchronization, noise, and power distribution. High-speed signaling methods; noise in digital systems, its effect on signaling, and methods for noise reduction; timing conventions; timing noise (skew and jitter), its effect on systems, and methods for mitigating timing noise; synchronization issues and synchronizer design; clock and power distribution problems and techniques; impact of electrical issues on system architecture and design. Prerequisites: EE101A and  EE108A. Recommended:  EE114/214A.",,,,,
Stanford,EE,EE 278,Introduction to Statistical Signal Processing,"Aut, Spr, Sum",3,"Review of basic probability and random variables. Random vectors and processes; convergence and limit theorems; IID, independent increment, Markov, and Gaussian random processes; stationary random processes; autocorrelation and power spectral density; mean square error estimation, detection, and linear estimation. Formerly  EE 278B. Prerequisites: EE178 and linear systems and Fourier transforms at the level of  EE102A,B or  EE261.",,,,,
Stanford,EE,EE 279,Introduction to Digital Communication,Win,3,"Digital communication is a rather unique field in engineering in which theoretical ideas have had an extraordinary impact on the design of actual systems. The course provides a basic understanding of the analysis and design of digital communication systems, building on various ideas from probability theory, stochastic processes, linear algebra and Fourier analysis. Topics include: detection and probability of error for binary and M-ary signals (PAM, QAM, PSK), receiver design and sufficient statistics, controlling the spectrum and the Nyquist criterion, bandpass communication and up/down conversion, design trade-offs: rate, bandwidth, power and error probability, coding and decoding (block codes, convolutional coding and Viterbi decoding). Prerequisites: 179 or 261, and 178 or 278","179 or 261, and 178 or 278",,,,
Stanford,EE,EE 282,Computer Systems Architecture,not given this year,3,"Course focuses on how to build modern computing systems, namely notebooks, smartphones, and data centers, covering primarily their hardware architecture and certain system software aspects. For each system class, we cover the system architecture, processor technology, advanced memory hierarchy and I/O organization, power and energy management, and reliability. We will also cover topics such as interactions with system software, virtualization, solid state storage, and security. The programming assignments allow students to explore performance/energy tradeoffs when using heterogeneous hardware resources on smartphone devices. Prerequisite:  EE108B. Recommended:  CS 140.",,,,,
Stanford,EE,EE 284,Introduction to Computer Networks,Aut,3,"Structure and components of computer networks; functions and services; packet switching; layered architectures; OSI reference model; physical layer; data link layer; error control; window flow control; media access control protocols used in local area networks (Ethernet, Token Ring, FDDI) and satellite networks; network layer (datagram service, virtual circuit service, routing, congestion control, Internet Protocol); transport layer (UDP, TCP); application layer.",,,,,
Stanford,EE,EE 285,Embedded Systems Workshop (CS 241),Aut,2,"Project-centric building hardware and software for embedded computing systems. Students work on an existing project of their own or join one of these projects. Syllabus topics will be determined by the needs of the enrolled students and projects. Examples of topics include: interrupts and concurrent programming, deterministic timing and synchronization, state-based programming models, filters, frequency response, and high-frequency signals, low power operation, system and PCB design, security, and networked communication. Prerequisite:  CS107 (or equivalent).",,,,,
Stanford,EE,EE 290A,Curricular Practical Training for Electrical Engineers,"Aut, Win, Spr, Sum",1,"For EE majors who need work experience as part of their program of study. Final report required. Prerequisites: for 290B, EE MS and PhD students who have received a Satisfactory (""S"") grade in  EE290A; for 290C, EE PhD degree candidacy and an ""S"" grade in  EE 290B; for 290D, EE PhD degree candidacy, an ""S"" grade in  EE 290C and instructor consent.",,,,,
Stanford,EE,EE 290B,Curricular Practical Training for Electrical Engineers,"Aut, Win, Spr, Sum",1,"For EE majors who need work experience as part of their program of study. Final report required. Prerequisites: for 290B, EE MS and PhD students who have received a Satisfactory (""S"") grade in  EE290A; for 290C, EE PhD degree candidacy and an ""S"" grade in  EE 290B; for 290D, EE PhD degree candidacy, an ""S"" grade in  EE 290C and instructor consent.",,,,,
Stanford,EE,EE 290C,Curricular Practical Training for Electrical Engineers,"Aut, Win, Spr, Sum",1,"For EE majors who need work experience as part of their program of study. Final report required. Prerequisites: for 290B, EE MS and PhD students who have received a Satisfactory (""S"") grade in  EE290A; for 290C, EE PhD degree candidacy and an ""S"" grade in  EE 290B; for 290D, EE PhD degree candidacy, an ""S"" grade in  EE 290C and instructor consent.",,,,,
Stanford,EE,EE 290D,Curricular Practical Training for Electrical Engineers,"Aut, Win, Spr, Sum",1,"For EE majors who need work experience as part of their program of study. Final report required. Prerequisites: for 290B, EE MS and PhD students who have received a Satisfactory (""S"") grade in  EE290A; for 290C, EE PhD degree candidacy and an ""S"" grade in  EE 290B; for 290D, EE PhD degree candidacy, an ""S"" grade in  EE 290C and instructor consent.",,,,,
Stanford,EE,EE 290E,Curricular Practical Training for Electrical Engineers,"Aut, Win, Spr, Sum",1,"For EE majors who need work experience as part of their program of study. Final report required. Prerequisites: for 290B, EE MS and PhD students who have received a Satisfactory (""S"") grade in  EE290A; for 290C, EE PhD degree candidacy and an ""S"" grade in  EE 290B; for 290D, EE PhD degree candidacy, an ""S"" grade in  EE 290C and instructor consent; for 290E, EE PhD degree candidacy, an ""S"" grade in  EE 290D and instructor consent.",,,,,
Stanford,EE,EE 290F,Curricular Practical Training for Electrical Engineers,"Aut, Win, Spr, Sum",1,"For EE majors who need work experience as part of their program of study. Final report required. Prerequisites: EE PhD degree candidacy, an ""S"" grade in  EE 290E and instructor consent.",,,,,
Stanford,EE,EE 292B,Micro and Nanoscale Biosensing for Molecular Diagnostics,not given this year,3,"The course covers state-of-the-art and emerging bio-sensors, biochips, microfluidics, which will be studied in the context of molecular diagnostics. Students will briefly learn the relevant biology, biochemistry, and molecular biology pertinent to molecular diag-nostics. Students will also become equipped with a thorough understanding of the interfaces between electronics, fluidics, and molecular biology. Topics will include microfluidics and mass transfer limits, electrode-electrolyte interfaces, electrochemical noise processes, biosensor system level characterization, determination of performance parameters such as throughput, detection limit, and cost, integration of sensor with microfluidics, and electronic readout circuitry architectures. Emphasis will be placed on in-depth quantitative design of biomolecular sensing platforms.",,,,,
Stanford,EE,EE 292C,Chemical Vapor Deposition and Epitaxy for Integrated Circuits and Nanostructures,Win,1,"Fundamental aspects of CVD are initially considered, first focusing on processes occurring in the gas phase and then on those occurring on the surface. Qualitative understanding is emphasized, with minimal use of equations. Adding energy both thermally and by using a plasma is discussed; atomic-layer deposition is briefly considered. Examples of CVD equipment are examined. The second portion of the tutorial examines layers deposited by CVD. The focus is on group IV semiconductors ¿ especially epitaxial and heteroepitaxial deposition, in which the crystal structure of the depositing layer is related to that of the substrate. Polycrystalline silicon and the IC interconnect system are then discussed. Finally, the use of high-density plasmas for rapid gap filling is contrasted with alternative CVD dielectric deposition processes.",,,,,
Stanford,EE,EE 292E,Seminar Series for Image Systems Engineering,"Aut, Win, Spr",1,"Seminar. For engineering students interested in camera and display engineering, computer vision, and computational imaging. Speakers include Stanford faculty and research scientists as well as industry professionals, mostly from consumer electronics companies.",,,,,
Stanford,EE,EE 292G,"NanoBioTechnology, Nanoscience and Sensing",not given this year,3,"Nanobiotechnology, which may be called a ""Fundamental Technology of the 21st Century"", is a new frontier for Biology with extremely important applications in medical diagnostics, therapeutics and drug discovery based on the development of new materials and sensors. The goal of this course is to provide an insight into the fundamentals of nanotechnology in biological and biomedical research by providing an overview of current topics in Nanoscience and Engineering and their modern day applications in biotechnology. This course will provide a bridge for students from a non-biology background at all levels to the world of Nanobiotechnology. Basic biological molecules and the importance of their detection as well as a thorough understanding of the interfaces between electronics, fluidics, and molecular biology are discussed. Focus is also provided on solid-state materials, Nanostructures and Nano devices and systems as related to biological applications especially detection and sensing, covering top-down MEMS fabrication and integration of sensors with microfluidics to bottom-up biochemistry, applications of Nanostructures and Nanobiotechnology in drug discovery, delivery, and controlled release andnNanobiotechnological applications in environment and food detection and mitigation.",,,,,
Stanford,EE,EE 292H,"Engineering, Entrepreneurship & Climate Change",Aut,1,"The purpose of this seminar series course is to help students and professionals develop the tools to apply the engineering and entrepreneurial mindset to problems that stem from climate change, in order to consider and evaluate possible stabilizing, remedial and adaptive approaches. This course is not a crash course on climate change or policy. Instead we will focus on learning about and discussing the climate problems that seem most tractable to these approaches. Each week Dr. Field and/or a guest speaker will lead a short warm-up discussion/activity and then deliver a talk in his/her area of expertise. We will wrap up with small-group and full-class discussions of related challenges/opportunities and possible engineering-oriented solutions. Class members are asked to do background reading before each class, to submit a question before each lecture, and to do in-class brainstorming. May be repeated for credit.",,,,,
Stanford,EE,EE 292I,Insanely Great Products: How do they get built?,Spr,1,"Great products emerge from a sometimes conflict-laden process of collaboration between different functions within companies. This Seminar seeks to demystify this process via case-studies of successful products and companies. Engineering management and businesspeople will share their experiences in discussion with students. Previous companies profiled: Apple, Intel, Facebook, and Genentech -- to name a few. Previous guests include: Jon Rubinstein (NeXT, Apple, Palm), Diane Greene (VMware), and Ted Hoff (Intel). Pre-requisites: None",None,,,,
Stanford,EE,EE 292L,Nanomanufacturing,not given this year,3,"Fundamentals of nanomanufacturing technology and applications. Topics include recent developments in process technology, lithography and patterning. Technology for FinFET transistors, NAND flash and 3D chips. Manufacturing of LEDs, thin film and crystalline solar cells. Flip classroom model is used supplementing classroom lectures with short videos. Guest speakers include distinguished engineers, entrepreneurs and venture capitalists actively engaged in nanomanufacturing. Prerequisite: background in device physics and process technology. Recommended:  EE116,  EE216,  EE212",,,,,
Stanford,EE,EE 292T,SmartGrids and Advanced Power Systems Seminar (CEE 272T),"Aut, Win, Spr",1-2,"A series of seminar and lectures focused on power engineering. Renowned researchers from universities and national labs will deliver bi-weekly seminars on the state of the art of power system engineering. Seminar topics may include: power system analysis and simulation, control and stability, new market mechanisms, computation challenges and solutions, detection and estimation, and the role of communications in the grid. The instructors will cover relevant background materials in the in-between weeks. The seminars are planned to continue throughout the next academic year, so the course may be repeated for credit.",,,,,
Stanford,EE,EE 293A,"Solar Cells, Fuel Cells, and Batteries: Materials for the Energy Solution (ENERGY 293A, MATSCI 156, MATSCI 256)",Win,3-4,"Operating principles and applications of emerging technological solutions to the energy demands of the world. The scale of global energy usage and requirements for possible solutions. Basic physics and chemistry of solar cells, fuel cells, and batteries. Performance issues, including economics, from the ideal device to the installed system. The promise of materials research for providing next generation solutions. Undergraduates register in 156 for 4 units; graduates register in 256 for 3 units. Prerequisites:  MATSCI 145 and 152 or equivalent coursework in thermodynamics and electronic properties.",,,,,
Stanford,EE,EE 293B,Fundamentals of Energy Processes (ENERGY 293B),Aut,3,"For seniors and graduate students. Covers scientific and engineering fundamentals of renewable energy processes involving heat. Thermodynamics, heat engines, solar thermal, geothermal, biomass. Recommended:  MATH 19-21;  PHYSICS 41, 43, 45",,,,,
Stanford,EE,EE 300,Master's Thesis and Thesis Research,"Aut, Win, Spr, Sum",1-15,Independent work under the direction of a department faculty. Written thesis required for final letter grade. The continuing grade 'N' is given in quarters prior to thesis submission. See 390 if a letter grade is not appropriate. Course may be repeated for credit.,,,,,
Stanford,EE,EE 303,Autonomous Implantable Systems,Spr,3,"Integrating electronics with sensing, stimulation, and locomotion capabilities into the body will allow us to restore or enhance physiological functions. In order to be able to insert these electronics into the body, energy source is a major obstacle. This course focuses on the analysis and design of wirelessly powered catheter-deliverable electronics. Emphases will be on the interaction between human and electromagnetic fields in order to transfer power to the embedded electronics via electromagnetic fields, power harvesting circuitry, electrical-tissue interface, and sensing and actuating frontend designs. Prerequisites:  EE 252 or equivalent.",,,,,
Stanford,EE,EE 308,Advanced Circuit Techniques,Win,3,"Design of advanced analog circuits at the system level, including switching power converters, amplitude-stabilized and frequency-stabilized oscillators, voltage references and regulators, power amplifiers and buffers, sample-and-hold circuits, and application-specific op-amp compensation. Approaches for finding creative design solutions to problems with difficult specifications and hard requirements. Emphasis on feedback circuit techniques, design-oriented thinking, and hands-on experience with modern analog building blocks. Several designs will be built and evaluated, along with associated laboratory projects. Prerequisite:  EE 251 or  EE 314A.",,,,,
Stanford,EE,EE 309,Semiconductor Memory Devices and Technology,Aut,3,"The functionality and performance of ULSI systems are increasingly dependent upon the characteristics of the memory subsystem. This course introduces the student to various memory devices: SRAM, DRAM, NVRAM (non-volatile memory). This course will cover various aspects of semiconductor memories, including basic operation principles, device design considerations, device scaling, device fabrication, memory array addressing and readout circuits. Various cell structures (e.g. 1T-1C, 6T, 4T, 1T-1R, 0T-1R, 1S-1R, floating gate FLASH, SONOS, NROM), and memory organization (open bit-line, folded bit-line, NAND, NOR, cross-point etc.). This course will include a survey of new memory concepts (e.g. magnetic tunnel junction memory (MRAM, SST-RAM), ferroelectric memory (FRAM), phase change memory (PCM), metal oxide resistive switching memory (RRAM), nanoconductive bridge memory (CBRAM)). Offered Alternate years. Pre-requisite:  EE 216. Preferred:  EE 316.",,,,,
Stanford,EE,EE 310,"SystemX: Ubiquitous Sensing, Computing and Communication Seminar","Aut, Win, Spr",1,"This is a seminar course with invited speakers. Sponsored by Stanford's SystemX Alliance, the talks will cover emerging topics in contemporary hardware/software systems design. Special focus will be given to the key building blocks of sensors, processing elements and wired/wireless communications, as well as their foundations in semiconductor technology, SoC construction, and physical assembly as informed by the SystemX Focus Areas. The seminar will draw upon distinguished engineering speakers from both industry and academia who are involved at all levels of the technology stack and the applications that are now becoming possible. May be repeat for credit",,,,,
Stanford,EE,EE 311,Advanced Integrated Circuits Technology,Spr,3,What are the practical and fundamental limits to the evolution of the technology of modern MOS devices and interconnects? How are modern devices and circuits fabricated and what future changes are likely? Advanced techniques and models of MOS devices and back-end (interconnect and contact) processing. What are future device structures and materials to maintain progress in integrated electronics? MOS front-end and back-end process integration. Prerequisites:  EE 216 or equivalent. Recommended:  EE 212.,,,,,
Stanford,EE,EE 312,Integrated Circuit Fabrication Laboratory,Win,3-4,"Formerly  EE 410. Fabrication, simulation, and testing of a submicron CMOS process. Practical aspects of IC fabrication including silicon wafer cleaning, photolithography, etching, oxidation, diffusion, ion implantation, chemical vapor deposition, physical sputtering, and electrical testing. Students also simulate the CMOS process using process simulator TSUPREM4 of the structures and electrical parameters that should result from the process flow. Taught in the Stanford Nanofabrication Facility (SNF). Preference to students pursuing doctoral research program requiring SNF facilities. Enrollment limited to 20. Prerequisites:  EE 212,  EE 216, or consent of instructor.",,,,,
Stanford,EE,EE 314A,RF Integrated Circuit Design,Spr,3,"Design of RF integrated circuits for communications systems, primarily in CMOS. Topics: the design of matching networks and low-noise amplifiers at RF, mixers, modulators, and demodulators; review of classical control concepts necessary for oscillator design including PLLs and PLL-based frequency synthesizers. Design of low phase noise oscillators. Design of high-efficiency (e.g., class E, F) RF power amplifiers, coupling networks. Behavior and modeling of passive and active components at RF. Narrowband and broadband amplifiers; noise and distortion measures and mitigation methods. Overview of transceiver architectures. Prerequisite:  EE214B.",,,,,
Stanford,EE,EE 314B,Advanced RF Integrated Circuit Design,not given this year,3,"Analysis and design of modern communication circuits and systems with emphasize on design techniques for high-frequency (into mm-wave) ICs. Topics include MOS, bipolar, and BiCMOS high-frequency integrated circuits, including power amplifiers, extremely wideband amplifiers, advanced oscillators, phase-locked loops and frequency-translation circuits. Design techniques for mm-wave silicon ICs (on-chip low-loss transmissions lines, unilateralization techniques, in-tegrated antennas, harmonic generation, etc) will also be studied. Prerequisite: EE314A or equivalent course in RF or microwave.",EE314A or equivalent course in RF or microwave.,,,,
Stanford,EE,EE 315,Analog-Digital Interface Circuits,Aut,3,"Analysis and design of circuits and circuit architectures for signal conditioning and data conversion. Fundamental circuit elements such as operational transconductance amplifiers, active filters, sampling circuits, switched capacitor stages and voltage comparators. Sensor interfaces for micro-electromechanical and biomedical applications. Nyquist and oversampling A/D and D/A converters. Prerequisite:  EE 214B.",,,,,
Stanford,EE,EE 316,Advanced VLSI Devices,Win,3,"In modern VLSI technologies, device electrical characteristics are sensitive to structural details and therefore to fabrication techniques. How are advanced VLSI devices designed and what future changes are likely? What are the implications for device electrical performance caused by fabrication techniques? Physical models for nanometer scale structures, control of electrical characteristics (threshold voltage, short channel effects, ballistic transport) in small structures, and alternative device structures for VLSI. Prerequisites: 216 or equivalent. Recommended:  EE 212.",,,,,
Stanford,EE,EE 320,Nanoelectronics,not given this year,3,"This course covers the device physics and operation principles of nanoelectric devices, with a focus on devices for energy-efficient computation. Topics covered include devices based on new nanomaterials such as carbon nanotubes, semiconductor nanowires, and 2D layered materials such as graphene; non-FET based devices such as nanoelectromechanical (NEM) relay, single electron transistors (SET) and resonant tunneling diodes (RTD); as well as FET-based devices such as tunnel FET. Devices targeted for both logic and memory applications are covered. Prerequisites: Undergraduate device physics,  EE222,  EE216,  EE316. Recommended courses:  EE223,  EE228,  EE311.",,,,,
Stanford,EE,EE 323,Energy in Electronics,not given this year,3,"EE 323 examines energy in modern nanoelectronics, from fundamentals to systems. Fundamental topics include energy storage and transfer via electrons and phonons, ballistic limits of current and heat, meso- to macroscale mobility and thermal conductivity. Applied topics include power in nanoscale devices (1D nanotubes and nanowires, 2D materials, 3D silicon CMOS, resistive memory and interconnects), circuit leakage, temperature measurements, thermoelectric energy conversion, and thermal challenges in densely integrated systems. Basic knowledge of semiconductors, transistors, and Matlab (or similar) are recommended.",,,,,
Stanford,EE,EE 327,Properties of Semiconductor Materials,Spr,3,"Modern semiconductor devices and integrated circuits are based on unique energy band, carrier transport, and optical properties of semiconductor materials. How to choose these properties for operation of semiconductor devices. Emphasis is on quantum mechanical foundations of the properties of solids, energy bandgap engineering, semi-classical transport theory, semi-conductor statistics, carrier scattering, electro-magneto transport effects, high field ballistic transport, Boltzmann transport equation, quantum mechanical transitions, optical absorption, and radiative and non-radiative recombination that are the foundations of modern transistors and optoelectronic devices. Prerequisites: EE216 or equivalent.",EE216 or equivalent.,,,,
Stanford,EE,EE 328,Physics of Advanced Semiconductor Devices,not given this year,3,"Principles governing the operation of modern semiconductor devices. Assumptions and approximations commonly made in analyzing devices. Emphasis is on the application of semiconductor physics to the development of advanced semiconductor devices such as heterojunctions, HJ-bipolar transistors, HJ-FETs, nanostructures, tunneling, single electron transistor and photonic devices. Use of SENTARUS, a 2-D Poisson solver, for simulation of ultra-small devices. Examples related to state-of-the-art devices and current device research. Prerequisite: 216. Recommended: 316.",216. Recommended: 316.,,,,
