Stanford,CS,CS 170,"Stanford Laptop Orchestra: Composition, Coding, and Performance (MUSIC 128)",Spr,1-5,"Classroom instantiation of the Stanford Laptop Orchestra (SLOrk) which includes public performances. An ensemble of more than 20 humans, laptops, controllers, and special speaker arrays designed to provide each computer-mediated instrument with its sonic identity and presence. Topics and activities include issues of composing for laptop orchestras, instrument design, sound synthesis, programming, and live performance. May be repeated four times for credit. Space is limited; see  https://ccrma.stanford.edu/courses/128 for information about the application and enrollment process. May be repeat for credit",,,,,
Stanford,CS,CS 173,A Computational Tour of the Human Genome,not given this year,3,"(Only one of 173 or 273A counts toward any CS degree program.) Introduction to computational biology through an informatic exploration of the human genome. Topics include: genome sequencing; functional landscape of the human genome (genes, gene regulation, repeats, RNA genes, epigenetics); genome evolution (comparative genomics, ultraconservation, co-option). Additional topics may include population genetics, personalized genomics, and ancient DNA. Course includes primers on molecular biology, the UCSC Genome Browser, and text processing languages. Guest lectures on current genomic research topics. Class will be similar in spirit to  CS273A, which will not be offered this year. Prerequisites: CS107 or equivalent background in programming.",CS107 or equivalent background in programming.,,,,
Stanford,CS,CS 181,"Computers, Ethics, and Public Policy",Win,4,"Primarily for majors entering computer-related fields. Ethical and social issues related to the development and use of computer technology. Ethical theory, and social, political, and legal considerations. Scenarios in problem areas: privacy, reliability and risks of complex systems, and responsibility of professionals for applications and consequences of their work. Prerequisite: 106B or X. To take this course, students need permission of instructor and may need to complete an assignment due at the first day of class.","106B or X. To take this course, students need permission of instructor and may need to complete an assignment due at the first day of class.",,,,
Stanford,CS,CS 181W,"Computers, Ethics, and Public Policy (WIM)",Win,4,"Writing-intensive version of  CS181. Satisfies the WIM requirement for Computer Science, Engineering Physics, STS, and Math/Comp Sci undergraduates. To take this course, students need permission of instructor and may need to complete an assignment due at the first day of class.",,,,,
Stanford,CS,CS 183E,Effective Leadership in High-Tech,Aut,1,"You will undoubtedly leave Stanford with the technical skills to excel in your first few jobs. But non-technical skills are just as critical to making a difference. This seminar is taught by two industry veterans in engineering leadership and product management. In a small group setting, we will explore how you can be a great individual contributor (communicating with clarity, getting traction for your ideas, resolving conflict, and delivering your best work) and how you can transition into leadership roles (finding leadership opportunities, creating a great team culture, hiring and onboarding new team members). We will end by turning back to your career (picking your first job and negotiating your offer, managing your career changes, building a great network, and succeeding with mentors). Prerequisites: Preference given to seniors and co-terms in Computer Science and related majors. Enrollment limited and application required for admittance.",Preference given to seniors and co-terms in Computer Science and related majors. Enrollment limited and application required for admittance.,,,,
Stanford,CS,CS 183F,Startup School: The First 100 Days,not given this year,2,"Starting a company is hard. Starting a company and building it into a successful, lasting business is even more so. This course aims to teach the fundamentals of starting a startup through a 10-week interactive class, with the goal of decreasing the barrier to entry for new entrepreneurs. Instruction will focus primarily on the first 100 days, from ideation to execution, covering the minutiae of company structure, product design, core metric evaluation, ethics and so on. Lectures will be taught by experts in the startup space, accompanied by small group learning sessions with active entrepreneurs.",,,,,
Stanford,CS,CS 190,Software Design Studio,Win,3,"This course will teach the art of software design: how to decompose large complex systems into classes that can be implemented and maintained easily. Topics include information hiding, thick classes, API design, managing complexity, and how to write in-code documentation. The class will involve significant system software implementation and will use an iterative approach consisting of implementation, review, and revision. The course will be taught in a studio format with in-class discussions and code reviews in addition to lectures. Prerequisites:  CS 140. Application and consent of instructor required. Apply at:  https://web.stanford.edu/class/cs190",,,,,
Stanford,CS,CS 191,Senior Project,"Aut, Win, Spr, Sum",1-6,Restricted to Computer Science and Computer Systems Engineering students. Group or individual projects under faculty direction. Register using instructor's section number. A project can be either a significant software application or publishable research. Software application projects include substantial programming and modern user-interface technologies and are comparable in scale to shareware programs or commercial applications. Research projects may result in a paper publishable in an academic journal or presentable at a conference. Required public presentation of final application or research results. Prerequisite: Completion of at least 135 units.,Completion of at least 135 units.,,,,
Stanford,CS,CS 191W,Writing Intensive Senior Project (WIM),"Aut, Win, Spr",3-6,Restricted to Computer Science and Computer Systems Engineering students. Writing-intensive version of  CS191. Register using the section number of an Academic Council member. Prerequisite: Completion of at least 135 units.,Completion of at least 135 units.,,,,
Stanford,CS,CS 192,Programming Service Project,"Aut, Win, Spr, Sum",1-4,Restricted to Computer Science students. Appropriate academic credit (without financial support) is given for volunteer computer programming work of public benefit and educational value.,,,,,
Stanford,CS,CS 193A,Android Programming,Spr,3,"Introduction to building applications for Android platform. Examines key concepts of Android programming: tool chain, application life-cycle, views, controls, intents, designing mobile UIs, networking, threading, and more. Features weekly lectures and a series of small programming projects. Phone not required, but a phone makes the projects more engaging. Prerequisites: 106B or Java experience at 106B level. Enrollment limited and application required.",106B or Java experience at 106B level. Enrollment limited and application required.,,,,
Stanford,CS,CS 193C,Client-Side Internet Technologies,Sum,3,"Client-side technologies used to create web sites such as Google maps or Gmail. Includes HTML5, CSS, JavaScript, the Document Object Model (DOM), and Ajax. Prerequisite: programming experience at the level of  CS106A.",,,,,
Stanford,CS,CS 193P,iOS Application Development,"Aut, Spr",3,"Tools and APIs required to build applications for the iPhone and iPad platforms using the iOS SDK. User interface design for mobile devices and unique user interactions using multi-touch technologies. Object-oriented design using model-view-controller paradigm, memory management, Swift programming language. Other topics include: object-oriented database API, animation, multi-threading, networking and performance considerations. nPrerequisites: C language and object-oriented programming experience exceeding 106B or X level. Previous completion of any one of the following is required:  CS 107   explorecourses.stanford.edu/search?view=catalog&filter-coursestatus-Active=on&page=0&q=  CS107>, 108 (preferred) or 110. Recommended: UNIX, graphics, databases.",,,,,
Stanford,CS,CS 193S,Scalability Engineering,not given this year,3,"Learn to solve real world engineering challenges in this programming project course. Scale projects not just from the coding and engineering perspective, but use those same techniques to increase usability, popularity, development velocity and maintainability. Discover how engineering applies to project ideation, self and team development, customer acquisition, user experience. As we build applications, we will cover tools and practices for scalable programming including: the javascript ecosystem, containers and cloud platforms, agile development, growth hacking. We focus on rapid feedback loops to build better systems faster. In one quarter, develop scalable habits to build apps designed to grow. Application required. Prerequisites: one or more of  CS 140, 142, 145, 147.",,,,,
Stanford,CS,CS 193X,Web Programming Fundamentals,not given this year,3-5,"Introduction to full-stack web development with an emphasis on fundamentals. Client-side topics include layout and rendering through HTML and CSS, event-driven programming through JavaScript, and single-threaded asynchronous programming techniques including Promises. Focus on modern standardized APIs and best practices. Server-side topics include the development of RESTful APIs, JSON services, and basic server-side storage techniques. Covers desktop and mobile web development. Enrollment is limited. Application required. Apply at https://goo.gl/forms/nlQte0OqVpU6maRq2 byn11:59pm Tuesday, March 28. nPrerequisite: 106B or equivalent.",106B or equivalent.,,,,
Stanford,CS,CS 194,Software Project,"Win, Spr",3,"Design, specification, coding, and testing of a significant team programming project under faculty supervision. Documentation includes a detailed proposal. Public demonstration of the project at the end of the quarter. Preference given to seniors. May be repeat for credit. Prerequisites:  CS 110 and  CS 161.",,,,,
Stanford,CS,CS 194H,User Interface Design Project,Win,3-4,"Advanced methods for designing, prototyping, and evaluating user interfaces to computing applications. Novel interface technology, advanced interface design methods, and prototyping tools. Substantial, quarter-long course project that will be presented in a public presentation. Prerequisites:  CS 147, or permission of instructor.",,,,,
Stanford,CS,CS 194W,Software Project (WIM),"Win, Spr",3,Restricted to Computer Science and Electrical Engineering undergraduates. Writing-intensive version of  CS194. Preference given to seniors.,,,,,
Stanford,CS,CS 196,Computer Consulting,"Win, Spr",2,"Focus is on Macintosh and Windows operating system maintenance and troubleshooting through hardware and software foundation and concepts. Topics include operating systems, networking, security, troubleshooting methodology with emphasis on Stanford's computing environment. Not a programming course. Prerequisite: 1C or equivalent.",1C or equivalent.,,,,
Stanford,CS,CS 198,Teaching Computer Science,"Aut, Win, Spr",3-4,"Students lead a discussion section of 106A while learning how to teach a programming language at the introductory level. Focus is on teaching skills, techniques, and course specifics. Application and interview required; see  http://cs198.stanford.edu.",,,,,
Stanford,CS,CS 198B,Additional Topics in Teaching Computer Science,"Aut, Win, Spr",1,Students build on the teaching skills developed in  CS198. Focus is on techniques used to teach topics covered in  CS106B. Prerequisite: successful completion of  CS198.,,,,,
Stanford,CS,CS 199,Independent Work,"Aut, Win, Spr, Sum",1-6,"Special study under faculty direction, usually leading to a written report. Letter grade; if not appropriate, enroll in 199P.",,,,,
Stanford,CS,CS 199P,Independent Work,"Aut, Win, Spr, Sum",1-6,(Staff),,,,,
Stanford,CS,CS 202,Law for Computer Science Professionals,Aut,1,"Intellectual property law as it relates to computer science including copyright registration, patents, and trade secrets; contract issues such as non-disclosure/non-compete agreements, license agreements, and works-made-for-hire; dispute resolution; and principles of business formation and ownership. Emphasis is on topics of current interest such as open source and the free software movement, peer-to-peer sharing, encryption, data mining, and spam.",,,,,
Stanford,CS,CS 203,Cybersecurity: A Legal and Technical Perspective,not given this year,2,"This class will use the case method to teach basic computer, network, and information security from a technology, law, policy, and business perspective. Using recent security incidents from the news, we will discuss the technical aspects of the incident, the legal and policy aspects of the problem, and business approaches to managing breaches. The case studies will be organized around the following topics: tracking political dissidents, state sponsored sabotage, corporate and government espionage, credit card theft, theft of embarrassing personal data, phishing and social engineering attacks, denial of service attacks, attacks on weak session management and URLs, cloud data storage as a security risk, wiretapping on the Internet, and digital forensics.nStudents taking the class will learn about the techniques attackers use, applicable legal prohibitions, rights, and remedies, and approaches to managing the risk and aftermath of an attack. Grades will be based on class participation (25 ",,,,,
Stanford,CS,CS 204,Legal Informatics,Spr,2-3,"Legal informatics based on representation of regulations in computable form. Encoding regulations facilitate creation of legal information systems with significant practical value. Convergence of technological trends, growth of the Internet, advent of semantic web technology, and progress in computational logic make computational law prospects better. Topics: current state of computational law, prospects and problems, philosophical and legal implications. This course is *Cross* listed with  LAW 4019. Prerequisite: basic concepts of programming.",basic concepts of programming.,,,,
Stanford,CS,CS 205A,"Mathematical Methods for Robotics, Vision, and Graphics",Win,3,"Continuous mathematics background necessary for research in robotics, vision, and graphics. Possible topics: linear algebra; the conjugate gradient method; ordinary and partial differential equations; vector and tensor calculus. Prerequisites: 106B or X;  MATH 51; or equivalents.",,,,,
Stanford,CS,CS 205B,"Mathematical Methods for Fluids, Solids, and Interfaces",not given this year,3,"Numerical methods for simulation of problems involving solid mechanics and fluid dynamics. Focus is on practical tools needed for simulation, and continuous mathematics involving nonlinear hyperbolic partial differential equations. Possible topics: finite element method, highly deformable elastic bodies, plasticity, fracture, level set method, Burgers' equation, compressible and incompressible Navier-Stokes equations, smoke, water, fire, and solid-fluid coupling. Prerequisite: 205A or equivalent.",205A or equivalent.,,,,
Stanford,CS,CS 206,Exploring Computational Journalism (COMM 281),Aut,3,"This course will explore the evolving field of computational journalism. Students will research and discuss the state of the field, and do projects in areas such as understanding the media ecosystem, stimulating media creation, and assessing media impact. Admission by application; please email James Hamilton at jayth@stanford.edu to request application.",,,,,
Stanford,CS,CS 208E,Great Ideas in Computer Science,Aut,3,Great Ideas in Computer Science Covers the intellectual tradition of computer science emphasizing ideas that reflect the most important milestones in the history of the discipline. Topics include programming and problem solving; implementing computation in hardware; algorithmic efficiency; the theoretical limits of computation; cryptography and security; computer networks; machine learning; and the philosophy behind artificial intelligence. Readings will include classic papers along with additional explanatory material. Enrollment limited to students in the Master's program in Computer Science Education.,,,,,
Stanford,CS,CS 210A,Software Project Experience with Corporate Partners,Win,3-4,"Two-quarter project course. Focus is on real-world software development. Corporate partners seed projects with loosely defined challenges from their R&D labs; students innovate to build their own compelling software solutions. Student teams are treated as start-up companies with a budget and a technical advisory board comprised of instructional staff and corporate liaisons. Teams will typically travel to the corporate headquarters of their collaborating partner, meaning some teams will travel internationally. Open loft classroom format such as found in Silicon Valley software companies. Exposure to: current practices in software engineering; techniques for stimulating innovation; significant development experience with creative freedoms; working in groups; real-world software engineering challenges; public presentation of technical work; creating written descriptions of technical work. Prerequisites:  CS 109 and 110.",,,,,
Stanford,CS,CS 210B,Software Project Experience with Corporate Partners,Spr,3-4,"Continuation of  CS210A. Focus is on real-world software development. Corporate partners seed projects with loosely defined challenges from their R&D labs; students innovate to build their own compelling software solutions. Student teams are treated as start-up companies with a budget and a technical advisory board comprised of the instructional staff and corporate liaisons. Teams will typically travel to the corporate headquarters of their collaborating partner, meaning some teams will travel internationally. Open loft classroom format such as found in Silicon Valley software companies. Exposure to: current practices in software engineering; techniques for stimulating innovation; significant development experience with creative freedoms; working in groups; real world software engineering challenges; public presentation of technical work; creating written descriptions of technical work. Prerequisites:  CS 210A",,,,,
Stanford,CS,CS 213,Creating Great VR: From Ideation to Monetization,Spr,1,"Covering everything from VR fundamentals to futurecasting to launch management, this course will expose you to best practices and guidance from VR leaders that helps positions you to build great VR experiences.",,,,,
Stanford,CS,CS 221,Artificial Intelligence: Principles and Techniques,Aut,3-4,"Artificial intelligence (AI) has had a huge impact in many areas, including medical diagnosis, speech recognition, robotics, web search, advertising, and scheduling. This course focuses on the foundational concepts that drive these applications. In short, AI is the mathematics of making good decisions given incomplete information (hence the need for probability) and limited computation (hence the need for algorithms). Specific topics include search, constraint satisfaction, game playing, Markov decision processes, graphical models, machine learning, and logic. Prerequisites:  CS 103 or  CS 103B/X,  CS 106B or  CS 106X,  CS 107, and  CS 109 (algorithms, probability, and programming experience).",,,,,
Stanford,CS,CS 223A,Introduction to Robotics (ME 320),Win,3,"Robotics foundations in modeling, design, planning, and control. Class covers relevant results from geometry, kinematics, statics, dynamics, motion planning, and control, providing the basic methodologies and tools in robotics research and applications. Concepts and models are illustrated through physical robot platforms, interactive robot simulations, and video segments relevant to historical research developments or to emerging application areas in the field. Recommended: matrix algebra.",,,,,
Stanford,CS,CS 224N,Natural Language Processing with Deep Learning (LINGUIST 284),Win,3-4,"Methods for processing human language information and the underlying computational properties of natural languages. Focus on deep learning approaches: understanding, implementing, training, debugging, visualizing, and extending neural network models for a variety of language understanding tasks. Exploration of natural language tasks ranging from simple word level and syntactic processing to coreference, question answering, and machine translation. Examination of representative papers and systems and completion of a final project applying a complex neural network model to a large-scale NLP problem. Prerequisites: calculus and linear algebra; CS124 or  CS121/221.",,,,,
Stanford,CS,CS 224S,Spoken Language Processing (LINGUIST 285),not given this year,2-4,"Introduction to spoken language technology with an emphasis on dialogue and conversational systems. Automatic speech recognition, speech synthesis, dialogue management, and applications to digital assistants, search, and spoken language understanding systems. Covers state-of-the-art approaches based on deep learning as well as traditional methods. Prerequisites:  CS 124, 221, 224N, or 229",,,,,
Stanford,CS,CS 224U,"Natural Language Understanding (LINGUIST 188, LINGUIST 288)",Spr,3-4,"Project-oriented class focused on developing systems and algorithms for robust machine understanding of human language. Draws on theoretical concepts from linguistics, natural language processing, and machine learning. Topics include lexical semantics, distributed representations of meaning, relation extraction, semantic parsing, sentiment analysis, and dialogue agents, with special lectures on developing projects, presenting research results, and making connections with industry. Prerequisites: one of  LINGUIST 180,  CS 124,  CS 224N,  CS224S, or  CS221; and logical/semantics such as  LINGUIST 130A or B,  CS 157, or  PHIL150",,,,,
Stanford,CS,CS 224W,Analysis of Networks,Aut,3-4,"Networks are a fundamental tool for modeling complex social, technological, and biological systems. Coupled with emergence of online social networks and large-scale data availability in biological sciences, this course focuses on the analysis of massive networks which provide many computational, algorithmic, and modeling challenges. This course develops computational tools that reveal how the social, technological, and natural worlds are connected, and how the study of networks sheds light on these connections. nTopics include: how information spreads through society; robustness and fragility of food webs and financial markets; algorithms for the World Wide Web; friend prediction in online social networks; identification of functional modules in biological networks; disease outbreak detection.",,,,,
Stanford,CS,CS 225A,Experimental Robotics,Spr,3,"Hands-on laboratory course experience in robotic manipulation. Topics include robot kinematics, dynamics, control, compliance, sensor-based collision avoidance, and human-robot interfaces. Second half of class is devoted to final projects using various robotic platforms to build and demonstrate new robot task capabilities. Previous projects include the development of autonomous robot behaviors of drawing, painting, playing air hocket, yoyo, basketball, ping-pong or xylophone. Prerequisites: 223A or equivalent.",223A or equivalent.,,,,
Stanford,CS,CS 225B,Robot Programming Laboratory,not given this year,3-4,"For robotics and non-robotics students. Students program mobile robots to exhibit increasingly complex behavior (simple dead reckoning and reactivity, goal-directed motion, localization, complex tasks). Topics: motor control and sensor characteristics; sensor fusion, model construction, and robust estimation; control regimes (subsumption, potential fields); probabalistic methods, including Markov localization and particle filters. Student programmed robot contest. Programming is in C++ on Unix machines, done in teams. Prerequisite: programming at the level of 106B, 106X, 205, or equivalent.","programming at the level of 106B, 106X, 205, or equivalent.",,,,
Stanford,CS,CS 227B,General Game Playing,Spr,3,"A general game playing system accepts a formal description of a game to play it without human intervention or algorithms designed for specific games. Hands-on introduction to these systems and artificial intelligence techniques such as knowledge representation, reasoning, learning, and rational behavior. Students create GGP systems to compete with each other and in external competitions. Prerequisite: programming experience. Recommended: 103 or equivalent.",programming experience. Recommended: 103 or equivalent.,,,,
Stanford,CS,CS 228,Probabilistic Graphical Models: Principles and Techniques,Win,3-4,"Probabilistic graphical modeling languages for representing complex domains, algorithms for reasoning using these representations, and learning these representations from data. Topics include: Bayesian and Markov networks, extensions to temporal modeling such as hidden Markov models and dynamic Bayesian networks, exact and approximate probabilistic inference algorithms, and methods for learning models from data. Also included are sample applications to various domains including speech recognition, biological modeling and discovery, medical diagnosis, message encoding, vision, and robot motion planning. Prerequisites: basic probability theory and algorithm design and analysis.",basic probability theory and algorithm design and analysis.,,,,
Stanford,CS,CS 229,Machine Learning (STATS 229),Aut,3-4,"Topics: statistical pattern recognition, linear and non-linear regression, non-parametric methods, exponential family, GLMs, support vector machines, kernel methods, model/feature selection, learning theory, VC dimension, clustering, density estimation, EM, dimensionality reduction, ICA, PCA, reinforcement learning and adaptive control, Markov decision processes, approximate dynamic programming, and policy search. Prerequisites: linear algebra, and basic probability and statistics.","linear algebra, and basic probability and statistics.",,,,
Stanford,CS,CS 229T,Statistical Learning Theory (STATS 231),not given this year,3,"How do we formalize what it means for an algorithm to learn from data? This course focuses on developing mathematical tools for answering this question. We will present various common learning algorithms and prove theoretical guarantees about them. Topics include classical asymptotics, method of moments, generalization bounds via uniform convergence, kernel methods, online learning, and multi-armed bandits. Prerequisites: A solid background in linear algebra and probability theory, statistics and machine learning ( STATS 315A or  CS 229). Convex optimization ( EE 364A) is helpful but not required.",,,,,
Stanford,CS,CS 230,Deep Learning,"Aut, Win",3-4,"Deep Learning is one of the most highly sought after skills in AI. We will help you become good at Deep Learning. In this course, you will learn the foundations of Deep Learning, understand how to build neural networks, and learn how to lead successful machine learning projects. You will learn about Convolutional networks, RNNs, LSTM, Adam, Dropout, BatchNorm, Xavier/He initialization, and more. You will work on case studies from healthcare, autonomous driving, sign language reading, music generation, and natural language processing. You will master not only the theory, but also see how it is applied in industry. You will practice all these ideas in Python and in TensorFlow, which we will teach. AI is transforming multiple industries. After this course, you will likely find creative ways to apply it to your work. This class is taught in the flipped-classroom format. You will watch videos and complete in-depth programming assignments and online quizzes at home, then come in to class for advanced discussions and work on projects. This class will culminate in an open-ended final project, which the teaching team will help you on. Prerequisites: Familiarity with programming in Python and Linear Algebra (matrix / vector multiplications).  CS 229 may be taken concurrently.",,,,,
Stanford,CS,CS 231A,Computer Vision: From 3D Reconstruction to Recognition,Win,3-4,"(Formerly 223B) An introduction to the concepts and applications in computer vision. Topics include: cameras and projection models, low-level image processing methods such as filtering and edge detection; mid-level vision topics such as segmentation and clustering; shape reconstruction from stereo, as well as high-level vision tasks such as object recognition, scene recognition, face detection and human motion categorization. Prerequisites: linear algebra, basic probability and statistics.","linear algebra, basic probability and statistics.",,,,
Stanford,CS,CS 231N,Convolutional Neural Networks for Visual Recognition,Spr,3-4,"Computer Vision has become ubiquitous in our society, with applications innsearch, image understanding, apps, mapping, medicine, drones, andnself-driving cars. Core to many of these applications are the tasks of image classification, localization and detection. This course is a deep dive into details of neural network architectures with a focus on learning end-to-end models for these tasks, particularly image classification. During the 10-week course, students will learn to implement, train and debug their own neural networks and gain a detailed understanding of cutting-edge research in computer vision. The final assignment will involve training a multi-million parameter convolutional neural network and applying it on the largest image classification dataset (ImageNet). We will focus on teaching how to set up the problem of image recognition, the learning algorithms (e.g. backpropagation), practical engineering tricks for training and fine-tuning the networks and guide the students thr ",,,,,
Stanford,CS,CS 232,Digital Image Processing (EE 368),Win,3,"Image sampling and quantization color, point operations, segmentation, morphological image processing, linear image filtering and correlation, image transforms, eigenimages, multiresolution image processing, noise reduction and restoration, feature extraction and recognition tasks, image registration. Emphasis is on the general principles of image processing. Students learn to apply material by implementing and investigating image processing algorithms in Matlab and optionally on Android mobile devices. Term project. Recommended:  EE261,  EE278.",,,,,
Stanford,CS,CS 233,Geometric and Topological Data Analysis (CME 251),Spr,3,"Mathematical computational tools for the analysis of data with geometric content, such images, videos, 3D scans, GPS traces -- as well as for other data embedded into geometric spaces. Global and local geometry descriptors allowing for various kinds of invariances. The rudiments of computational topology and persistent homology on sampled spaces. Clustering and other unsupervised techniques. Spectral methods for geometric data analysis. Non-linear dimensionality reduction. Alignment, matching, and map computation between geometric data sets. Function spaces and functional maps.Networks of data sets and joint analysis for segmentation and labeling. The emergence of abstractions or concepts from data. Prerequisites: discrete algorithms at the level of 161; linear algebra at the level of  CME103.",,,,,
Stanford,CS,CS 234,Reinforcement Learning,Win,3,"To realize the dreams and impact of AI requires autonomous systems that learn to make good decisions. Reinforcement learning is one powerful paradigm for doing so, and it is relevant to an enormous range of tasks, including robotics, game playing, consumer modeling and healthcare. This class will briefly cover background on Markov decision processes and reinforcement learning, before focusing on some of the central problems, including scaling up to large domains and the exploration challenge. One key tool for tackling complex RL domains is deep learning and this class will include at least one homework on deep reinforcement learning. Prerequisites: proficiency in python,  CS 229 or equivalents or permission of the instructor; linear algebra, basic probability.",,,,,
Stanford,CS,CS 238,Decision Making under Uncertainty (AA 228),Aut,3-4,"This course is designed to increase awareness and appreciation for why uncertainty matters, particularly for aerospace applications. Introduces decision making under uncertainty from a computational perspective and provides an overview of the necessary tools for building autonomous and decision-support systems. Following an introduction to probabilistic models and decision theory, the course will cover computational methods for solving decision problems with stochastic dynamics, model uncertainty, and imperfect state information. Topics include: Bayesian networks, influence diagrams, dynamic programming, reinforcement learning, and partially observable Markov decision processes. Applications cover: air traffic control, aviation surveillance systems, autonomous vehicles, and robotic planetary exploration. Prerequisites: basic probability and fluency in a high-level programming language.",basic probability and fluency in a high-level programming language.,,,,
Stanford,CS,CS 239,Advanced Topics in Sequential Decision Making (AA 229),Win,3-4,"Survey of recent research advances in intelligent decision making for dynamic environments from a computational perspective. Efficient algorithms for single and multiagent planning in situations where a model of the environment may or may not be known. Partially observable Markov decision processes, approximate dynamic programming, and reinforcement learning. New approaches for overcoming challenges in generalization from experience, exploration of the environment, and model representation so that these methods can scale to real problems in a variety of domains including aerospace, air traffic control, and robotics. Students are expected to produce an original research paper on a relevant topic. Prerequisites:  AA 228/ CS 238 or  CS 221.",,,,,
Stanford,CS,CS 240,Advanced Topics in Operating Systems,Spr,3,"Recent research. Classic and new papers. Topics: virtual memory management, synchronization and communication, file systems, protection and security, operating system extension techniques, fault tolerance, and the history and experience of systems programming. Prerequisite: 140 or equivalent.",140 or equivalent.,,,,
Stanford,CS,CS 241,Embedded Systems Workshop (EE 285),Aut,2,"Project-centric building hardware and software for embedded computing systems. Students work on an existing project of their own or join one of these projects. Syllabus topics will be determined by the needs of the enrolled students and projects. Examples of topics include: interrupts and concurrent programming, deterministic timing and synchronization, state-based programming models, filters, frequency response, and high-frequency signals, low power operation, system and PCB design, security, and networked communication. Prerequisite:  CS107 (or equivalent).",,,,,
Stanford,CS,CS 242,Programming Languages,Aut,3,"Central concepts in modern programming languages, impact on software development, language design trade-offs, and implementation considerations. Functional, imperative, and object-oriented paradigms. Formal semantic methods and program analysis. Modern type systems, higher order functions and closures, exceptions and continuations. Modularity, object-oriented languages, and concurrency. Runtime support for language features, interoperability, and security issues. Prerequisite: 107, or experience with Lisp, C, and an object-oriented language.","107, or experience with Lisp, C, and an object-oriented language.",,,,
Stanford,CS,CS 243,Program Analysis and Optimizations,Win,3-4,"Program analysis techniques used in compilers and software development tools to improve productivity, reliability, and security. The methodology of applying mathematical abstractions such as graphs, fixpoint computations, binary decision diagrams in writing complex software, using compilers as an example. Topics include data flow analysis, instruction scheduling, register allocation, parallelism, data locality, interprocedural analysis, and garbage collection. Prerequisites: 103 or 103B, and 107.","103 or 103B, and 107.",,,,
Stanford,CS,CS 244,Advanced Topics in Networking,Spr,3-4,"Classic papers, new ideas, and research papers in networking. Architectural principles: why the Internet was designed this way? Congestion control. Wireless and mobility; software-defined networks (SDN) and network virtualization; content distribution networks; packet switching; data-center networks. Prerequisite: 144 or equivalent.",144 or equivalent.,,,,
Stanford,CS,CS 244B,Distributed Systems,Aut,3,"Distributed operating systems and applications issues, emphasizing high-level protocols and distributed state sharing as the key technologies. Topics: distributed shared memory, object-oriented distributed system design, distributed directory services, atomic transactions and time synchronization, application-sufficient consistency, file access, process scheduling, process migration, and storage/communication abstractions on distribution, scale, robustness in the face of failure, and security. Prerequisites:  CS 144.",,,,,
Stanford,CS,CS 244C,Readings and Projects in Distributed Systems,offered occasionally,3-6,Companion project option for 244B. Corequisite: 244B.,244B.,,,,
Stanford,CS,CS 245,Database Systems Principles,not given this year,3,"File organization and access, buffer management, performance analysis, and storage management. Database system architecture, query optimization, transaction management, recovery, concurrency control. Reliability, protection, and integrity. Design and management issues. Prerequisites: 145, 161.","145, 161.",,,,
Stanford,CS,CS 246,Mining Massive Data Sets,Win,3-4,"Availability of massive datasets is revolutionizing science and industry. This course discusses data mining and machine learning algorithms for analyzing very large amounts of data. The focus is on algorithms and systems for mining big data. nTopics include: Big data systems (Hadoop, Spark, Hive); Link Analysis (PageRank, spam detection, hubs-and-authorities); Similarity search (locality-sensitive hashing, shingling, minhashing, random hyperplanes); Stream data processing; Analysis of social-network graphs; Association rules; Dimensionality reduction (UV, SVD, and CUR decompositions); Algorithms for very-large-scale mining (clustering, nearest-neighbor search); Large-scale machine learning (gradient descent, support-vector machines, classification, and regression); Submodular function optimization; Computational advertising. Prerequisites: At least one of CS107 or  CS145.",,,,,
Stanford,CS,CS 246H,Mining Massive Data Sets Hadoop Lab,Win,1,"Supplement to  CS 246 providing additional material on Hadoop. Students will learn how to implement data mining algorithms using Hadoop, how to implement and debug complex MapReduce jobs in Hadoop, and how to use some of the tools in the Hadoop ecosystem for data mining and machine learning. Topics: Hadoop, MapReduce, HDFS, combiners, secondary sort, distributed cache, SQL on Hadoop, Hive, Cloudera ML/Oryx, Mahout, Hadoop streaming, implementing Hadoop jobs, debugging Hadoop jobs, TF-IDF, Pig, Sqoop, Oozie, HBase, Impala. Prerequisite:  CS 107 or equivalent.",,,,,
Stanford,CS,CS 247,Human-Computer Interaction Design Studio,"Win, Spr",3-4,"Project-based focus on interaction design process, especially early-stage design and rapid prototyping. Methods used in interaction design including needs analysis, user observation, sketching, concept generation, scenario building, and evaluation. Prerequisites: 147 or equivalent background in design thinking; 106B or equivalent background in programming. Recommended:  CS 142 or equivalent background in web programming.",,,,,
Stanford,CS,CS 247L,Human Computer Interaction Technology Laboratory,not given this year,1,"Hands-on introduction to contemporary HCI technologies. Interaction design with Adobe Flash, mobile development, physical computing, and web applications. Corequisite: 247.",247.,,,,
Stanford,CS,CS 248,Interactive Computer Graphics,Win,3-4,"This is the second course in the computer graphics sequence, and as such it assumes a strong familiarity with rendering and image creation. The course has a strong focus on computational geometry, animation, and simulation. Topics include splines, implicit surfaces, geometric modeling, collision detection, animation curves, particle systems and crowds, character animation, articulation, skinning, motion capture and editing, rigid and deformable bodies, and fluid simulation. As a final project, students implement an interactive video game utilizing various concepts covered in the class. Games may be designed on mobile devices, in a client/server/browser environment, or on a standard personal computer. Prerequisite:  CS148.",,,,,
